modality,backbone,method,img_index,pred_class,conf0,AUC_del,AUC_ins,F,delta_faith,DA_hit,rho
FETAL,EfficientNetB4,Integrated Gradients,56,5,0.9999986886978149,0.9948733210563658,0.9976501971483231,0.0027768760919573143,8.153915405273438e-05,1,
FETAL,EfficientNetB4,SHAP,56,5,0.9999986886978149,0.9891273647546768,0.9979986548423766,0.008871290087699824,1.33514404296875e-05,1,
FETAL,EfficientNetB4,Score-CAM,56,5,0.9999986886978149,0.9784978449344635,0.9976295530796051,0.019131708145141646,0.0031829476356506348,1,
FETAL,EfficientNetB4,Grad-CAM,1642,1,1.0,0.18219731793797114,0.6368617380765272,0.4546644201385561,0.9836287889629602,1,
FETAL,EfficientNetB4,Integrated Gradients,1642,1,1.0,0.24043268255700243,0.9631315246224403,0.7226988420654379,0.017307519912719727,1,
FETAL,EfficientNetB4,SHAP,1642,1,1.0,0.7689959835392074,0.8175057841464877,0.04850980060728027,5.602836608886719e-06,1,
FETAL,EfficientNetB4,Score-CAM,1642,1,1.0,0.284538368700305,0.6338066799818108,0.3492683112815058,0.996509947348386,1,
FETAL,EfficientNetB4,Grad-CAM,836,5,0.5084946751594543,0.7951860509812831,0.677377399802208,-0.11780865117907513,0.44800572842359543,1,
FETAL,EfficientNetB4,Integrated Gradients,836,5,0.5084946751594543,0.6672238796949386,0.6867276161909104,0.019503736495971813,-0.36441802978515625,0,
FETAL,EfficientNetB4,SHAP,836,5,0.5084946751594543,0.800681510567665,0.8011921733617782,0.0005106627941131592,-0.34287142753601074,0,
FETAL,EfficientNetB4,Score-CAM,836,5,0.5084946751594543,0.8343384876847268,0.2956755433406215,-0.5386629443441053,-0.45053863525390625,0,
FETAL,EfficientNetB4,Grad-CAM,1818,1,0.9999998807907104,0.12534011518146143,0.6252048968337475,0.49986478165228604,0.9993712797295302,1,
FETAL,EfficientNetB4,Integrated Gradients,1818,1,0.9999998807907104,0.746715731639415,0.9398407816886901,0.19312505004927516,0.0011586546897888184,1,
FETAL,EfficientNetB4,SHAP,1818,1,0.9999998807907104,0.7224730075336994,0.9201504230499268,0.19767741551622742,8.225440979003906e-06,1,
FETAL,EfficientNetB4,Score-CAM,1818,1,0.9999998807907104,0.08858058743498988,0.8075765576257253,0.7189959701907355,0.9895276203751564,1,
FETAL,EfficientNetB4,Grad-CAM,621,5,0.9973063468933105,0.7121013142168522,0.5450085312128066,-0.16709278300404562,0.04950976371765137,1,
FETAL,EfficientNetB4,Integrated Gradients,621,5,0.9973063468933105,0.9276082500815391,0.89875001758337,-0.0288582324981691,0.016642749309539795,1,
FETAL,EfficientNetB4,SHAP,621,5,0.9973063468933105,0.8720910981297494,0.9355811327695847,0.06349003463983527,0.02279132604598999,1,
FETAL,EfficientNetB4,Score-CAM,621,5,0.9973063468933105,0.6453026555478573,0.6777591058984399,0.032456450350582644,0.40647923946380615,1,
FETAL,EfficientNetB4,Grad-CAM,1850,1,1.0,0.31623664399885454,0.760690650761535,0.44445400676268043,0.00045222043991088867,1,
FETAL,EfficientNetB4,Integrated Gradients,1850,1,1.0,0.3804517334297998,0.9306015998125077,0.5501498663827078,0.004982411861419678,1,
FETAL,EfficientNetB4,SHAP,1850,1,1.0,0.6307114466675559,0.7909535172395408,0.16024207057198492,0.0,0,
FETAL,EfficientNetB4,Score-CAM,1850,1,1.0,0.15609041137868193,0.7786452075466512,0.6225547961679693,0.835173562169075,1,
FETAL,EfficientNetB4,Grad-CAM,1713,3,0.9811677932739258,0.19957711700553768,0.7759240545332432,0.5763469375277055,0.9477638266980648,1,
FETAL,EfficientNetB4,Integrated Gradients,1713,3,0.9811677932739258,0.3288912097923457,0.61794250709936,0.28905129730701434,0.04438376426696777,1,
FETAL,EfficientNetB4,SHAP,1713,3,0.9811677932739258,0.48642200082540515,0.5646916074649198,0.0782696066395146,-0.010992109775543213,0,
FETAL,EfficientNetB4,Score-CAM,1713,3,0.9811677932739258,0.3347674567252398,0.5529886281583458,0.21822117143310604,0.7556939721107483,1,
FETAL,EfficientNetB4,Grad-CAM,964,5,0.9743562340736389,0.8775127753615379,0.8087025672197342,-0.06881020814180372,0.02444833517074585,1,
FETAL,EfficientNetB4,Integrated Gradients,964,5,0.9743562340736389,0.8689065389335155,0.9592757195234298,0.09036918058991428,-0.024480700492858887,0,
FETAL,EfficientNetB4,SHAP,964,5,0.9743562340736389,0.9680433958768846,0.8713429272174835,-0.09670046865940107,-0.024834394454956055,0,
FETAL,EfficientNetB4,Score-CAM,964,5,0.9743562340736389,0.9288236759603024,0.8545165300369264,-0.07430714592337595,-0.01183384656906128,0,
FETAL,EfficientNetB4,Grad-CAM,1128,3,0.712478518486023,0.15615889406763014,0.4064754602964967,0.25031656622886655,0.6225561052560806,1,
FETAL,EfficientNetB4,Integrated Gradients,1128,3,0.712478518486023,0.3961081442655996,0.22149814311414956,-0.17461000115145003,0.08454364538192749,1,
FETAL,EfficientNetB4,SHAP,1128,3,0.712478518486023,0.3297267031157389,0.2435558186843991,-0.08617088443133977,0.2193318009376526,1,
FETAL,EfficientNetB4,Score-CAM,1128,3,0.712478518486023,0.3161627479013987,0.18575205571833062,-0.13041069218306808,-0.19750714302062988,0,
FETAL,EfficientNetB4,Grad-CAM,2423,0,0.8169785737991333,0.10879021869623101,0.6932661756873131,0.584475956991082,0.7173876687884331,1,
FETAL,EfficientNetB4,Integrated Gradients,2423,0,0.8169785737991333,0.57443015165627,0.11340070534497498,-0.461029446311295,-0.1590564250946045,0,
FETAL,EfficientNetB4,SHAP,2423,0,0.8169785737991333,0.13009205632843077,0.1848380299285054,0.05474597360007463,0.8096926249563694,1,
FETAL,EfficientNetB4,Score-CAM,2423,0,0.8169785737991333,0.17024987388940643,0.725005888333544,0.5547560144441375,0.7652562037110329,1,
FETAL,EfficientNetB4,Grad-CAM,44,5,0.9995506405830383,0.8489996261894703,0.9729018926620484,0.12390226647257807,0.09468591213226318,1,
FETAL,EfficientNetB4,Integrated Gradients,44,5,0.9995506405830383,0.947395120561123,0.9765703529119492,0.029175232350826197,-0.0004425644874572754,0,
FETAL,EfficientNetB4,SHAP,44,5,0.9995506405830383,0.9763573467731478,0.9771467447280885,0.0007893979549407071,-0.0004321932792663574,0,
FETAL,EfficientNetB4,Score-CAM,44,5,0.9995506405830383,0.9503394782543182,0.9728545099496841,0.02251503169536595,0.001898050308227539,1,
FETAL,EfficientNetB4,Grad-CAM,32,5,0.9999985694885254,0.7518669717013835,0.9962814927101137,0.24441452100873018,0.02379828691482544,1,
FETAL,EfficientNetB4,Integrated Gradients,32,5,0.9999985694885254,0.9964554637670517,0.9970461159944534,0.0005906522274016224,3.266334533691406e-05,1,
FETAL,EfficientNetB4,SHAP,32,5,0.9999985694885254,0.9967974722385405,0.9967049926519396,-9.247958660096867e-05,0.00017708539962768555,1,
FETAL,EfficientNetB4,Score-CAM,32,5,0.9999985694885254,0.947044026851654,0.9974762082099914,0.05043218135833738,0.00048804283142089844,1,
FETAL,EfficientNetB4,Grad-CAM,931,4,0.9999967813491821,0.6315915811806917,0.8796108856797217,0.24801930449902998,0.001106560230255127,1,
FETAL,EfficientNetB4,Integrated Gradients,931,4,0.9999967813491821,0.7834711864590646,0.6668414121493697,-0.1166297743096949,0.000828862190246582,1,
FETAL,EfficientNetB4,SHAP,931,4,0.9999967813491821,0.6271587635390461,0.6074147074483335,-0.019744056090712614,0.00961768627166748,1,
FETAL,EfficientNetB4,Score-CAM,931,4,0.9999967813491821,0.6945006975904109,0.9174171850085258,0.22291648741811487,0.0019718408584594727,1,
FETAL,EfficientNetB4,Grad-CAM,602,5,0.7348969578742981,0.7360914684832096,0.927625022828579,0.19153355434536934,-0.23486614227294922,0,
FETAL,EfficientNetB4,Integrated Gradients,602,5,0.7348969578742981,0.7678213573992252,0.8346845805644989,0.06686322316527371,-0.2650699019432068,0,
FETAL,EfficientNetB4,SHAP,602,5,0.7348969578742981,0.9476793467998504,0.8239143460988998,-0.12376500070095064,-0.2635328769683838,0,
FETAL,EfficientNetB4,Score-CAM,602,5,0.7348969578742981,0.899123301357031,0.8899868100881576,-0.009136491268873392,-0.2639889717102051,0,
FETAL,EfficientNetB4,Grad-CAM,859,1,0.9999984502792358,0.6171372906181205,0.3341148797859204,-0.2830224108322001,0.002152562141418457,1,
FETAL,EfficientNetB4,Integrated Gradients,859,1,0.9999984502792358,0.3610038789222017,0.895060409605503,0.5340565306833014,0.04193764925003052,1,
FETAL,EfficientNetB4,SHAP,859,1,0.9999984502792358,0.6679514206392924,0.7063607437186874,0.03840932307939504,0.0022719502449035645,1,
FETAL,EfficientNetB4,Score-CAM,859,1,0.9999984502792358,0.45886511541903013,0.5751713503879728,0.11630623496894271,0.00010073184967041016,1,
FETAL,EfficientNetB4,Grad-CAM,2496,0,0.9961445331573486,0.07558377733803355,0.7787853345274927,0.7032015571894591,0.9952112357714213,1,
FETAL,EfficientNetB4,Integrated Gradients,2496,0,0.9961445331573486,0.3643899502232672,0.6706927172839641,0.30630276706069687,0.09369874000549316,1,
FETAL,EfficientNetB4,SHAP,2496,0,0.9961445331573486,0.2932308258488774,0.5175844442099332,0.22435361836105583,0.7218112349510193,1,
FETAL,EfficientNetB4,Score-CAM,2496,0,0.9961445331573486,0.09837361015379427,0.42872924946532287,0.3303556393115286,0.9942434282274917,1,
FETAL,EfficientNetB4,Grad-CAM,798,3,0.9357315897941589,0.14801580534840464,0.7611496223136782,0.6131338169652736,0.903009507805109,1,
FETAL,EfficientNetB4,Integrated Gradients,798,3,0.9357315897941589,0.14171883919461833,0.25764726382913067,0.11592842463451233,0.8523938581347466,1,
FETAL,EfficientNetB4,SHAP,798,3,0.9357315897941589,0.2580941326799802,0.20673699992767067,-0.05135713275230955,0.3715031147003174,1,
FETAL,EfficientNetB4,Score-CAM,798,3,0.9357315897941589,0.10030524353496728,0.5886604446917771,0.48835520115680986,0.7913936525583267,1,
FETAL,EfficientNetB4,Grad-CAM,1792,0,0.9704312086105347,0.24035350736230612,0.6138218524865806,0.3734683451242745,0.4263843297958374,1,
FETAL,EfficientNetB4,Integrated Gradients,1792,0,0.9704312086105347,0.1563141856040602,0.653153792861849,0.49683960725778886,0.8733454272150993,1,
FETAL,EfficientNetB4,SHAP,1792,0,0.9704312086105347,0.1350683135155123,0.5871410787105561,0.4520727651950438,0.7977501004934311,1,
FETAL,EfficientNetB4,Score-CAM,1792,0,0.9704312086105347,0.16202136164065453,0.47180812293663615,0.3097867612959816,0.8756148144602776,1,
FETAL,EfficientNetB4,Grad-CAM,1968,3,0.9554861187934875,0.04266132079010274,0.1944673327961936,0.15180601200609087,0.9554789619996882,1,
FETAL,EfficientNetB4,Integrated Gradients,1968,3,0.9554861187934875,0.051234640438633496,0.27753194513206836,0.22629730469343487,0.9517883560620248,1,
FETAL,EfficientNetB4,SHAP,1968,3,0.9554861187934875,0.04455439326120539,0.2960293539857957,0.2514749607245903,0.9523212043568492,1,
FETAL,EfficientNetB4,Score-CAM,1968,3,0.9554861187934875,0.04369714129227302,0.16913828546239523,0.1254411441701222,0.9519783207215369,1,
FETAL,EfficientNetB4,Grad-CAM,1732,5,0.9995502829551697,0.71577887237072,0.9119625449180604,0.19618367254734037,0.001940906047821045,1,
FETAL,EfficientNetB4,Integrated Gradients,1732,5,0.9995502829551697,0.9400871649384499,0.9395034700632096,-0.0005836948752403481,0.005093872547149658,1,
FETAL,EfficientNetB4,SHAP,1732,5,0.9995502829551697,0.956740313768387,0.9666262567043303,0.00988594293594336,0.0010551810264587402,1,
FETAL,EfficientNetB4,Score-CAM,1732,5,0.9995502829551697,0.7736172541975974,0.9062263682484627,0.13260911405086528,0.005160212516784668,1,
FETAL,EfficientNetB4,Grad-CAM,2279,0,0.999803364276886,0.10578862968395698,0.7912195328157394,0.6854309031317825,0.974585585296154,1,
FETAL,EfficientNetB4,Integrated Gradients,2279,0,0.999803364276886,0.10248724031553137,0.89544913507998,0.7929618947644487,0.9865128472447395,1,
FETAL,EfficientNetB4,SHAP,2279,0,0.999803364276886,0.11477694939239882,0.5016818589530885,0.3869049095606897,0.89137914031744,1,
FETAL,EfficientNetB4,Score-CAM,2279,0,0.999803364276886,0.09234892864151334,0.8528457525186239,0.7604968238771106,0.9927799394354224,1,
FETAL,EfficientNetB4,Grad-CAM,1220,5,0.9638462066650391,0.8912930235266687,0.8322356417775153,-0.059057381749153426,-0.011372625827789307,0,
FETAL,EfficientNetB4,Integrated Gradients,1220,5,0.9638462066650391,0.6030055820941926,0.9164659142494203,0.3134603321552276,0.1724534034729004,1,
FETAL,EfficientNetB4,SHAP,1220,5,0.9638462066650391,0.9417650550603868,0.8662973269820213,-0.07546772807836544,-0.03442215919494629,0,
FETAL,EfficientNetB4,Score-CAM,1220,5,0.9638462066650391,0.7962919663637876,0.8498580172657968,0.053566050902009166,-0.02881479263305664,0,
FETAL,EfficientNetB4,Grad-CAM,1855,4,0.9999730587005615,0.6680999543517829,0.9604161396622659,0.292316185310483,0.005517542362213135,1,
FETAL,EfficientNetB4,Integrated Gradients,1855,4,0.9999730587005615,0.645399503223598,0.9039798117242754,0.2585803085006775,0.0007526874542236328,1,
FETAL,EfficientNetB4,SHAP,1855,4,0.9999730587005615,0.7313936788588764,0.8357617814093827,0.10436810255050633,1.2993812561035156e-05,1,
FETAL,EfficientNetB4,Score-CAM,1855,4,0.9999730587005615,0.5542064718902112,0.9477150358259678,0.3935085639357566,0.03009694814682007,1,
FETAL,EfficientNetB4,Grad-CAM,1083,5,0.9796918034553528,0.4761296714656055,0.8358331739902496,0.3597035025246441,0.04860496520996094,1,
FETAL,EfficientNetB4,Integrated Gradients,1083,5,0.9796918034553528,0.8814348936080934,0.9136273026466369,0.03219240903854359,-0.013744652271270752,0,
FETAL,EfficientNetB4,SHAP,1083,5,0.9796918034553528,0.9559985190629958,0.9338067829608917,-0.02219173610210412,-0.01385807991027832,0,
FETAL,EfficientNetB4,Score-CAM,1083,5,0.9796918034553528,0.7929226007312535,0.8327122837305069,0.03978968299925334,0.006448626518249512,1,
FETAL,EfficientNetB4,Grad-CAM,759,3,0.9989039897918701,0.2765322033781558,0.7872908988036216,0.5107586954254657,0.2994397282600403,1,
FETAL,EfficientNetB4,Integrated Gradients,759,3,0.9989039897918701,0.36369798532687136,0.5029864321637433,0.13928844683687192,0.10449862480163574,1,
FETAL,EfficientNetB4,SHAP,759,3,0.9989039897918701,0.3943723292730283,0.4175696456688456,0.02319731639581729,0.014491617679595947,1,
FETAL,EfficientNetB4,Score-CAM,759,3,0.9989039897918701,0.16574251302517953,0.6000140532851218,0.4342715402599423,0.9827924184501171,1,
FETAL,EfficientNetB4,Grad-CAM,173,5,0.9999980926513672,0.9565522402524949,0.961737447977066,0.005185207724571095,0.0006465315818786621,1,
FETAL,EfficientNetB4,Integrated Gradients,173,5,0.9999980926513672,0.9720424741506577,0.9796374708414077,0.007594996690750033,-1.5497207641601562e-06,0,
FETAL,EfficientNetB4,SHAP,173,5,0.9999980926513672,0.978809690475464,0.9798074215650557,0.0009977310895917801,6.890296936035156e-05,1,
FETAL,EfficientNetB4,Score-CAM,173,5,0.9999980926513672,0.9411873742938042,0.9568410620093346,0.01565368771553044,0.00039309263229370117,1,
FETAL,EfficientNetB4,Grad-CAM,1748,5,0.9965872764587402,0.5927914522588252,0.9700669437646867,0.3772754915058615,0.2698267698287964,1,
FETAL,EfficientNetB4,Integrated Gradients,1748,5,0.9965872764587402,0.8267920553684235,0.9423534542322157,0.11556139886379224,0.011274635791778564,1,
FETAL,EfficientNetB4,SHAP,1748,5,0.9965872764587402,0.775080147385597,0.9785304129123689,0.2034502655267718,0.6606444120407104,1,
