modality,backbone,method,img_index,pred_class,conf0,AUC_del,AUC_ins,F,delta_faith,DA_hit,rho
BUS-BRA,ResNet50,Grad-CAM,239,0,0.9987225532531738,0.4064665272831917,0.9718517243862153,0.5653851971030235,0.9933812022209167,1,0.058645218709648596
BUS-BRA,ResNet50,Integrated Gradients,239,0,0.9987225532531738,0.1904272094368935,0.27280981242656704,0.08238260298967354,0.22664976119995117,1,0.047667747444935536
BUS-BRA,ResNet50,SHAP,239,0,0.9987225532531738,0.1852723240852356,0.28661578744649885,0.10134346336126324,0.6336084008216858,1,0.05088301109372889
BUS-BRA,ResNet50,Score-CAM,239,0,0.9987225532531738,0.5082331046462059,0.38522224277257916,-0.1230108618736267,-0.0012025833129882812,0,4.823239561760235e-06
BUS-BRA,ResNet50,Grad-CAM,76,0,0.8782171607017517,0.3462764799594878,0.47730205804109566,0.13102557808160786,0.8782051205635071,1,0.01125480141755013
BUS-BRA,ResNet50,Integrated Gradients,76,0,0.8782171607017517,0.039542281627655,0.1264836594462394,0.08694137781858441,0.8781138062477112,1,0.17722154481045319
BUS-BRA,ResNet50,SHAP,76,0,0.8782171607017517,0.039499285817146276,0.04063692092895505,0.0011376351118087755,0.878214418888092,1,0.3196589693141559
BUS-BRA,ResNet50,Score-CAM,76,0,0.8782171607017517,0.6689131766557694,0.5170410886406899,-0.15187208801507956,0.8723756670951843,1,0.01315327214381394
BUS-BRA,ResNet50,Grad-CAM,119,0,0.8974056839942932,0.6919272735714912,0.9691248923540114,0.27719761878252025,-0.09056717157363892,0,0.11221150915663299
BUS-BRA,ResNet50,Integrated Gradients,119,0,0.8974056839942932,0.0837451487779617,0.15801783055067056,0.07427268177270886,0.8812626004219055,1,0.20091290186785485
BUS-BRA,ResNet50,SHAP,119,0,0.8974056839942932,0.12456849217414853,0.09264995157718656,-0.031918540596961975,0.8938440680503845,1,0.22489573229899992
BUS-BRA,ResNet50,Score-CAM,119,0,0.8974056839942932,0.639639613032341,0.873345796763897,0.23370618373155605,-0.10258322954177856,0,
BUS-BRA,ResNet50,Grad-CAM,305,1,0.9895402789115906,0.2579423758242228,0.4367480206128675,0.1788056447886447,0.001432657241821289,1,0.01231623826527623
BUS-BRA,ResNet50,Integrated Gradients,305,1,0.9895402789115906,0.9992252260446549,0.9532127171754836,-0.0460125088691713,-0.010459482669830322,0,0.018513741063327236
BUS-BRA,ResNet50,SHAP,305,1,0.9895402789115906,0.9985659420490266,0.9991538554430007,0.0005879133939741266,-0.010394155979156494,0,0.009141516311437094
BUS-BRA,ResNet50,Score-CAM,305,1,0.9895402789115906,0.831219293177128,0.5199706874008995,-0.3112486057762285,-0.01035374402999878,0,0.013222705138290151
BUS-BRA,ResNet50,Grad-CAM,126,1,0.7494317293167114,0.5304888282717627,0.5130535203839827,-0.017435307887780027,-0.24471312761306763,0,0.2900166972923217
BUS-BRA,ResNet50,Integrated Gradients,126,1,0.7494317293167114,0.9920587331056594,0.9603964805603028,-0.031662252545356595,-0.24853146076202393,0,0.17851987783636358
BUS-BRA,ResNet50,SHAP,126,1,0.7494317293167114,0.9672757357358933,0.9725412756204604,0.0052655398845671275,-0.24524801969528198,0,0.13435358478284992
BUS-BRA,ResNet50,Score-CAM,126,1,0.7494317293167114,0.7918306356295942,0.6262215328148728,-0.1656091028147214,0.7484812515322119,1,0.3671012805105523
BUS-BRA,ResNet50,Grad-CAM,233,0,0.9906795620918274,0.5082176119089127,0.7769990429282186,0.26878143101930596,-0.009316325187683105,0,0.026873855863966307
BUS-BRA,ResNet50,Integrated Gradients,233,0,0.9906795620918274,0.06865924149751663,0.06832179278135296,-0.0003374487161636741,0.9891771674156189,1,0.0171230882598769
BUS-BRA,ResNet50,SHAP,233,0,0.9906795620918274,0.07524892687797549,0.08970049321651453,0.014451566338539043,0.9830501675605774,1,0.015869176720851415
BUS-BRA,ResNet50,Score-CAM,233,0,0.9906795620918274,0.6233940333127975,0.14620646834373469,-0.47718756496906284,-0.009318053722381592,0,0.0
BUS-BRA,ResNet50,Grad-CAM,39,0,0.9998589158058167,0.09900323599576952,0.8340833067893981,0.7350800707936286,0.9517244100570679,1,0.14929766510301043
BUS-BRA,ResNet50,Integrated Gradients,39,0,0.9998589158058167,0.1555747225880623,0.4411298960447311,0.2855551734566688,0.837274432182312,1,0.10038463749364633
BUS-BRA,ResNet50,SHAP,39,0,0.9998589158058167,0.1729362860321999,0.37437090724706645,0.20143462121486655,0.82084059715271,1,0.13684036003766545
BUS-BRA,ResNet50,Score-CAM,39,0,0.9998589158058167,0.6605213567614555,0.157283566892147,-0.5032377898693086,0.03412586450576782,1,0.018441771461547646
BUS-BRA,ResNet50,Grad-CAM,153,1,0.997863233089447,0.6169735052913893,0.6789343690812528,0.06196086378986354,0.9957643582019955,1,0.2040019927598087
BUS-BRA,ResNet50,Integrated Gradients,153,1,0.997863233089447,0.9994745731353759,0.999503794312477,2.9221177101135254e-05,-0.0021367669105529785,0,0.1732343743463535
BUS-BRA,ResNet50,SHAP,153,1,0.997863233089447,0.999442505836487,0.9995407909154893,9.828507900233596e-05,-0.0021355748176574707,0,0.2592324910626416
BUS-BRA,ResNet50,Score-CAM,153,1,0.997863233089447,0.5621028038207442,0.9380537122488022,0.375950908428058,0.9672464802861214,1,0.22150278290961398
BUS-BRA,ResNet50,Grad-CAM,55,1,0.9809431433677673,0.579042635858059,0.7348027800093405,0.15576014415128148,0.06331247091293335,1,0.06431195568015317
BUS-BRA,ResNet50,Integrated Gradients,55,1,0.9809431433677673,0.9896749138832093,0.9717824310064317,-0.017892482876777582,-0.018648862838745117,0,0.1058608860518368
BUS-BRA,ResNet50,SHAP,55,1,0.9809431433677673,0.9588694512844086,0.9437046408653259,-0.015164810419082686,0.026596128940582275,1,0.1312083871577808
BUS-BRA,ResNet50,Score-CAM,55,1,0.9809431433677673,0.8065199280856177,0.5708791127806763,-0.2356408153049414,0.030369699001312256,1,0.13252536539693138
BUS-BRA,ResNet50,Grad-CAM,155,1,0.9297546148300171,0.6008878588676453,0.6007271895417943,-0.000160669325851015,0.011918306350708008,1,0.0011883536560777454
BUS-BRA,ResNet50,Integrated Gradients,155,1,0.9297546148300171,0.9975839018821716,0.9311248779296876,-0.06645902395248404,-0.07024312019348145,0,0.028182055284568557
BUS-BRA,ResNet50,SHAP,155,1,0.9297546148300171,0.951789194345474,0.9870795905590058,0.035290396213531805,-0.06995898485183716,0,0.051164970657196295
BUS-BRA,ResNet50,Score-CAM,155,1,0.9297546148300171,0.9061983406543731,0.7464599385857582,-0.1597384020686149,-0.0692209005355835,0,0.05140962160079076
BUS-BRA,ResNet50,Grad-CAM,278,0,0.9999923706054688,0.6191560134291649,0.8680945783853532,0.24893856495618827,0.011944949626922607,1,0.050905486886866594
BUS-BRA,ResNet50,Integrated Gradients,278,0,0.9999923706054688,0.17379231601953515,0.2954686641693115,0.12167634814977635,0.9140949845314026,1,0.05972140439602986
BUS-BRA,ResNet50,SHAP,278,0,0.9999923706054688,0.1532433152198792,0.2873657494783401,0.1341224342584609,0.9515870809555054,1,0.04962989379615655
BUS-BRA,ResNet50,Score-CAM,278,0,0.9999923706054688,0.1398083746433258,0.5725644528865813,0.4327560782432555,0.9985364675521851,1,0.0
BUS-BRA,ResNet50,Grad-CAM,0,0,0.9978112578392029,0.09590590298175812,0.8273016199469567,0.7313957169651986,0.6972182989120483,1,0.12700641069233218
BUS-BRA,ResNet50,Integrated Gradients,0,0,0.9978112578392029,0.028899070620536805,0.39300874620676035,0.36410967558622354,0.9977784752845764,1,0.10237361965928223
BUS-BRA,ResNet50,SHAP,0,0,0.9978112578392029,0.06372774988412858,0.17002290040254586,0.10629515051841729,0.9968423247337341,1,0.20219295163930906
BUS-BRA,ResNet50,Score-CAM,0,0,0.9978112578392029,0.8212782382965088,0.3931030303239822,-0.4281752079725266,0.01683211326599121,1,0.0
BUS-BRA,ResNet50,Grad-CAM,231,0,0.8433449268341064,0.2371469020843506,0.5878286302089691,0.3506817281246185,0.8417009711265564,1,0.11405765595128155
BUS-BRA,ResNet50,Integrated Gradients,231,0,0.8433449268341064,0.0451569467782974,0.14223430603742598,0.09707735925912858,0.8431668877601624,1,0.10200416413327143
BUS-BRA,ResNet50,SHAP,231,0,0.8433449268341064,0.040554538369178744,0.07179521620273586,0.03124067783355712,0.8401387333869934,1,0.09982245382527594
BUS-BRA,ResNet50,Score-CAM,231,0,0.8433449268341064,0.5482330322265625,0.5643148303031921,0.016081798076629572,-0.15468734502792358,0,0.0
BUS-BRA,ResNet50,Grad-CAM,335,1,0.999258816242218,0.45534953562309965,0.2624062072669403,-0.19294332835615935,0.9991546793971793,1,0.10691170613842309
BUS-BRA,ResNet50,Integrated Gradients,335,1,0.999258816242218,0.9992402970790862,0.9992583483457563,1.8051266670093824e-05,-0.0007237792015075684,0,0.06375064589698846
BUS-BRA,ResNet50,SHAP,335,1,0.999258816242218,0.9979384392499925,0.9992620825767518,0.0013236433267592718,-0.0007055401802062988,0,0.10924361617726121
BUS-BRA,ResNet50,Score-CAM,335,1,0.999258816242218,0.6736040979623793,0.36076634189207646,-0.31283775607030284,0.2718788981437683,1,0.10260290038821876
BUS-BRA,ResNet50,Grad-CAM,101,0,0.999988853931427,0.7326640427112578,0.6867739975452423,-0.04589004516601558,0.00019490718841552734,1,0.23626811682897458
BUS-BRA,ResNet50,Integrated Gradients,101,0,0.999988853931427,0.06564640551805498,0.24702325016260143,0.18137684464454645,0.9998934864997864,1,0.1978767186761964
BUS-BRA,ResNet50,SHAP,101,0,0.999988853931427,0.17403719872236253,0.12133074104785914,-0.052706457674503396,0.9652097225189209,1,0.2085577405254027
BUS-BRA,ResNet50,Score-CAM,101,0,0.999988853931427,0.7325771123170853,0.77407406270504,0.041496950387954645,-8.702278137207031e-06,0,0.0
BUS-BRA,ResNet50,Grad-CAM,9,0,0.670405924320221,0.20900459289550777,0.6228382751345635,0.4138336822390557,0.6704029440879822,1,0.04058997552191397
BUS-BRA,ResNet50,Integrated Gradients,9,0,0.670405924320221,0.05689421445131302,0.045474681258201574,-0.011419533193111446,0.6699649095535278,1,0.05192879395431246
BUS-BRA,ResNet50,SHAP,9,0,0.670405924320221,0.01788741499185562,0.030260992050170875,0.012373577058315256,0.6704052090644836,1,0.08976939140692018
BUS-BRA,ResNet50,Score-CAM,9,0,0.670405924320221,0.10274135321378708,0.5705173060297967,0.4677759528160096,0.6701762676239014,1,0.0
BUS-BRA,ResNet50,Grad-CAM,180,0,0.6245527267456055,0.22667553275823596,0.6730616927146911,0.44638615995645514,0.6164465546607971,1,0.013245968257030047
BUS-BRA,ResNet50,Integrated Gradients,180,0,0.6245527267456055,0.09048281610012056,0.12211704999208445,0.03163423389196389,0.600054144859314,1,0.023705905307354034
BUS-BRA,ResNet50,SHAP,180,0,0.6245527267456055,0.11557696461677554,0.09999307692050931,-0.01558388769626623,0.5889504551887512,1,0.01640896080224687
BUS-BRA,ResNet50,Score-CAM,180,0,0.6245527267456055,0.048869706690311446,0.35036160945892336,0.30149190276861193,0.5631799101829529,1,0.0
BUS-BRA,ResNet50,Grad-CAM,72,0,0.977592408657074,0.5202873006463051,0.7648946404457092,0.24460733979940408,0.14349716901779175,1,0.056678099717903205
BUS-BRA,ResNet50,Integrated Gradients,72,0,0.977592408657074,0.04755617082118989,0.20640077441930765,0.15884460359811775,0.9765894412994385,1,0.050481572556300806
BUS-BRA,ResNet50,SHAP,72,0,0.977592408657074,0.08057578355073931,0.0486291721463203,-0.03194661140441901,0.9049261212348938,1,0.05575079998883702
BUS-BRA,ResNet50,Score-CAM,72,0,0.977592408657074,0.7276890128850938,0.3393289700150489,-0.3883600428700449,0.05769336223602295,1,6.2554403419687185e-06
BUS-BRA,ResNet50,Grad-CAM,237,0,0.9992176294326782,0.30561029165983206,0.9441748231649398,0.6385645315051078,0.6663958430290222,1,0.23745602180025535
BUS-BRA,ResNet50,Integrated Gradients,237,0,0.9992176294326782,0.18435516953468326,0.28493463099002836,0.1005794614553451,0.3607391119003296,1,0.11313378908867083
BUS-BRA,ResNet50,SHAP,237,0,0.9992176294326782,0.12417943775653839,0.48225430995225904,0.35807487219572065,0.8147276043891907,1,0.1452134950261167
BUS-BRA,ResNet50,Score-CAM,237,0,0.9992176294326782,0.4416341319680214,0.2948153689503669,-0.1468187630176545,0.25558435916900635,1,0.002694449322409214
BUS-BRA,ResNet50,Grad-CAM,255,0,0.9975281953811646,0.6195203468203544,0.8122552320361137,0.19273488521575932,0.0014597773551940918,1,0.13835031424008268
BUS-BRA,ResNet50,Integrated Gradients,255,0,0.9975281953811646,0.03134694248437882,0.1709092587232589,0.1395623162388801,0.99197918176651,1,0.15630069955304782
BUS-BRA,ResNet50,SHAP,255,0,0.9975281953811646,0.03367983847856522,0.26263324171304697,0.22895340323448177,0.9941490888595581,1,0.21064093595792227
BUS-BRA,ResNet50,Score-CAM,255,0,0.9975281953811646,0.6559195592999458,0.41366828382015225,-0.24225127547979358,0.0016742944717407227,1,0.01119255565514931
BUS-BRA,ResNet50,Grad-CAM,137,1,0.8889659643173218,0.7230080727375026,0.7047914335489621,-0.01821663918854044,0.002062380313873291,1,0.14067759314777842
BUS-BRA,ResNet50,Integrated Gradients,137,1,0.8889659643173218,0.9901975095272064,0.9531277954578401,-0.03706971406936632,-0.11102151870727539,0,0.15129732927838732
BUS-BRA,ResNet50,SHAP,137,1,0.8889659643173218,0.9908766329288483,0.9872636765241624,-0.003612956404685952,-0.11103177070617676,0,0.1391290700921743
BUS-BRA,ResNet50,Score-CAM,137,1,0.8889659643173218,0.7419251963365243,0.7770156631944701,0.03509046685794581,0.8889268682396505,1,0.1891308956724801
BUS-BRA,ResNet50,Grad-CAM,225,0,0.9510435461997986,0.40350958108901974,0.9268152341246605,0.5233056530356408,0.039611637592315674,1,0.04100829491481045
BUS-BRA,ResNet50,Integrated Gradients,225,0,0.9510435461997986,0.15011269897222518,0.15475948750972743,0.00464678853750225,0.8707787990570068,1,0.03809034628352639
BUS-BRA,ResNet50,SHAP,225,0,0.9510435461997986,0.13629601746797562,0.18982650786638255,0.05353049039840693,0.9203516840934753,1,0.044838140211131146
BUS-BRA,ResNet50,Score-CAM,225,0,0.9510435461997986,0.8317965611815453,0.7956213802099227,-0.036175180971622645,-0.0195581316947937,0,0.0
BUS-BRA,ResNet50,Grad-CAM,194,0,0.9997262954711914,0.24395256787538533,0.698418042063713,0.4544654741883277,0.9976679682731628,1,0.20320729221027214
BUS-BRA,ResNet50,Integrated Gradients,194,0,0.9997262954711914,0.17875326275825504,0.24084639400243757,0.06209313124418253,0.8004302978515625,1,0.1370852431261542
BUS-BRA,ResNet50,SHAP,194,0,0.9997262954711914,0.1819009125232697,0.22458605021238323,0.04268513768911353,0.6083937883377075,1,0.21844969694545593
BUS-BRA,ResNet50,Score-CAM,194,0,0.9997262954711914,0.5143555209040642,0.13175575137138362,-0.3825997695326806,0.01601022481918335,1,0.0
BUS-BRA,ResNet50,Grad-CAM,193,0,0.999999463558197,0.1686104238033295,0.728203770518303,0.5595933467149735,0.8936235904693604,1,0.1578700721758325
BUS-BRA,ResNet50,Integrated Gradients,193,0,0.999999463558197,0.2840439110994339,0.43823907375335686,0.15419516265392297,0.0004905462265014648,1,0.11506851595084858
BUS-BRA,ResNet50,SHAP,193,0,0.999999463558197,0.247767074406147,0.40998535454273216,0.16221828013658515,0.0920412540435791,1,0.12823438166162565
BUS-BRA,ResNet50,Score-CAM,193,0,0.999999463558197,0.5880491241812706,0.12514359354972834,-0.4629055306315423,-5.364418029785156e-07,0,0.0
BUS-BRA,ResNet50,Grad-CAM,368,1,0.998627781867981,0.4145250305519348,0.672201737901196,0.2576767073492612,0.9986274728630065,1,0.036172611210684935
BUS-BRA,ResNet50,Integrated Gradients,368,1,0.998627781867981,0.9903451800346373,0.9997131466865539,0.009367966651916526,0.16317260265350342,1,0.042709214423143176
BUS-BRA,ResNet50,SHAP,368,1,0.998627781867981,0.9996471107006073,0.9997707039117812,0.00012359321117394462,-0.0013719797134399414,0,0.017956697269580057
BUS-BRA,ResNet50,Score-CAM,368,1,0.998627781867981,0.12635787344352134,0.5193230846917019,0.3929652112481805,0.9985711250956228,1,0.030094952540990195
BUS-BRA,ResNet50,Grad-CAM,25,1,0.6128513216972351,0.46569011003884947,0.3519206468867196,-0.11376946315212988,0.6069484651088715,1,0.09808602592285715
BUS-BRA,ResNet50,Integrated Gradients,25,1,0.6128513216972351,0.9683336704969406,0.9602373540401459,-0.008096316456794761,-0.38713353872299194,0,0.10863313630208876
BUS-BRA,ResNet50,SHAP,25,1,0.6128513216972351,0.9681810885667802,0.9650473803281785,-0.0031337082386017068,-0.38657277822494507,0,0.07998439352569887
BUS-BRA,ResNet50,Score-CAM,25,1,0.6128513216972351,0.6075059115886687,0.19603636200772598,-0.41146954958094273,0.25384199619293213,1,0.08492835889609199
BUS-BRA,ResNet50,Grad-CAM,108,0,0.9999182224273682,0.08079274892807006,0.4924579754471779,0.41166522651910786,0.9898966550827026,1,0.021867628129995938
BUS-BRA,ResNet50,Integrated Gradients,108,0,0.9999182224273682,0.07978693842887877,0.45623859465122224,0.37645165622234344,0.9981421828269958,1,0.0239860663433453
BUS-BRA,ResNet50,SHAP,108,0,0.9999182224273682,0.14896875768899917,0.2563832506537437,0.1074144929647445,0.9577566385269165,1,0.017568756309977607
BUS-BRA,ResNet50,Score-CAM,108,0,0.9999182224273682,0.38696600198745734,0.34191320240497586,-0.045052799582481484,0.9899763464927673,1,0.0
BUS-BRA,ResNet50,Grad-CAM,42,0,0.9544987678527832,0.1313645213842392,0.9429277241230011,0.8115632027387618,0.9364708065986633,1,0.0667141083929012
BUS-BRA,ResNet50,Integrated Gradients,42,0,0.9544987678527832,0.2616488113999368,0.46178241372108453,0.20013360232114774,0.2997235655784607,1,0.019390225766944054
BUS-BRA,ResNet50,SHAP,42,0,0.9544987678527832,0.25116142481565473,0.42778815925121294,0.1766267344355582,0.5764544606208801,1,0.03786134466192517
BUS-BRA,ResNet50,Score-CAM,42,0,0.9544987678527832,0.6940453305840493,0.2930349677801132,-0.4010103628039361,0.02746659517288208,1,0.0
BUS-BRA,ResNet50,Grad-CAM,359,0,0.9996604323387146,0.4944968298077583,0.9561709016561507,0.46167407184839243,0.011137425899505615,1,0.2836125912291316
BUS-BRA,ResNet50,Integrated Gradients,359,0,0.9996604323387146,0.03695006668567657,0.47445936203002925,0.4375092953443527,0.9996599555015564,1,0.23297072446623635
BUS-BRA,ResNet50,SHAP,359,0,0.9996604323387146,0.07465909272432328,0.39738025516271586,0.32272116243839255,0.999635636806488,1,0.24945750095788197
BUS-BRA,ResNet50,Score-CAM,359,0,0.9996604323387146,0.6673065051436425,0.3568858847022056,-0.3104206204414369,0.000518798828125,1,0.00044384328488280953
BUS-BRA,ResNet50,Grad-CAM,288,1,0.9491135478019714,0.27298138549144246,0.7644284501671792,0.49144706467573673,0.949110778359227,1,0.01730134693417004
BUS-BRA,ResNet50,Integrated Gradients,288,1,0.9491135478019714,0.9978238165378569,0.9946647852659225,-0.0031590312719343983,-0.05077928304672241,0,0.03126841633327235
BUS-BRA,ResNet50,SHAP,288,1,0.9491135478019714,0.99838345348835,0.9950194656848909,-0.0033639878034591453,-0.050886332988739014,0,0.031124775472859086
BUS-BRA,ResNet50,Score-CAM,288,1,0.9491135478019714,0.314119680696967,0.7135904118418693,0.39947073114490234,0.9413699205033481,1,0.010080092063254421
BUS-BRA,ResNet50,Grad-CAM,114,1,0.9664118885993958,0.7318701222538947,0.4103911430691369,-0.3214789791847578,0.06130242347717285,1,0.13816485750364596
BUS-BRA,ResNet50,Integrated Gradients,114,1,0.9664118885993958,0.9786674231290818,0.9788793891668318,0.0002119660377499777,-0.0335879921913147,0,0.16915250744790059
BUS-BRA,ResNet50,SHAP,114,1,0.9664118885993958,0.9788187444210052,0.9788845688104628,6.582438945756941e-05,-0.0335879921913147,0,0.23728152742277783
BUS-BRA,ResNet50,Score-CAM,114,1,0.9664118885993958,0.6435271144844591,0.21075109235971468,-0.4327760221247444,-0.028524816036224365,0,0.21484787196376837
BUS-BRA,ResNet50,Grad-CAM,63,0,0.999999463558197,0.5412133321166038,0.9477508664131165,0.4065375342965126,0.13944917917251587,1,0.1558423905875139
BUS-BRA,ResNet50,Integrated Gradients,63,0,0.999999463558197,0.4261399492621422,0.8472001656889916,0.4210602164268494,0.0009881258010864258,1,0.08485651615962261
BUS-BRA,ResNet50,SHAP,63,0,0.999999463558197,0.44532973617315286,0.4428262367844581,-0.002503499388694763,0.04306650161743164,1,0.1463611962751538
BUS-BRA,ResNet50,Score-CAM,63,0,0.999999463558197,0.818762019276619,0.7710501715540886,-0.04771184772253034,1.7285346984863281e-06,1,0.0
BUS-BRA,ResNet50,Grad-CAM,22,0,0.9932173490524292,0.39481052905321123,0.4952929005026816,0.10048237144947036,0.9931987524032593,1,0.21444344640617735
BUS-BRA,ResNet50,Integrated Gradients,22,0,0.9932173490524292,0.29955335855484005,0.25465634316205976,-0.04489701539278029,-0.005986571311950684,0,0.22166267583739688
BUS-BRA,ResNet50,SHAP,22,0,0.9932173490524292,0.13337152302265165,0.31262967139482495,0.1792581483721733,0.9792514443397522,1,0.3947860447914146
BUS-BRA,ResNet50,Score-CAM,22,0,0.9932173490524292,0.9407252669334412,0.8849884599447251,-0.05573680698871608,0.007292807102203369,1,0.09199951781655806
BUS-BRA,ResNet50,Grad-CAM,152,0,0.9999985694885254,0.40101221650838853,0.8957772418856621,0.49476502537727357,0.9985767602920532,1,0.08061168748888436
BUS-BRA,ResNet50,Integrated Gradients,152,0,0.9999985694885254,0.24828120917081833,0.39333106428384773,0.1450498551130294,0.15374702215194702,1,0.05663742080841558
BUS-BRA,ResNet50,SHAP,152,0,0.9999985694885254,0.28368242233991625,0.36266715973615643,0.07898473739624018,0.26256799697875977,1,0.044818890737817405
BUS-BRA,ResNet50,Score-CAM,152,0,0.9999985694885254,0.534034025669098,0.20637633204460137,-0.3276576936244966,-1.2516975402832031e-06,0,0.0
BUS-BRA,ResNet50,Grad-CAM,176,0,0.7909416556358337,0.5591402545571328,0.2535555124282837,-0.30558474212884906,0.10932636260986328,1,0.05666787029116131
BUS-BRA,ResNet50,Integrated Gradients,176,0,0.7909416556358337,0.02507700920104981,0.11719606369733807,0.09211905449628825,0.789730429649353,1,0.033582566732016435
BUS-BRA,ResNet50,SHAP,176,0,0.7909416556358337,0.0848419636487961,0.11058310270309443,0.025741139054298326,0.6757366061210632,1,0.027873986395804677
BUS-BRA,ResNet50,Score-CAM,176,0,0.7909416556358337,0.039101478457450864,0.5109168991446496,0.47181542068719867,0.7826008796691895,1,0.0027378584678152897
BUS-BRA,ResNet50,Grad-CAM,249,0,0.9999991059303284,0.3434197872877121,0.9782255291938782,0.6348057419061661,0.001229405403137207,1,0.11934224596006927
BUS-BRA,ResNet50,Integrated Gradients,249,0,0.9999991059303284,0.19962981641292574,0.3602610051631927,0.16063118875026697,0.8190181255340576,1,0.07750349443276312
BUS-BRA,ResNet50,SHAP,249,0,0.9999991059303284,0.23281991332769394,0.2715644478797912,0.03874453455209728,0.027501702308654785,1,0.07470389886535164
BUS-BRA,ResNet50,Score-CAM,249,0,0.9999991059303284,0.7173204556107522,0.36977514624595637,-0.34754530936479583,-8.940696716308594e-07,0,0.0
BUS-BRA,ResNet50,Grad-CAM,297,0,0.9999523758888245,0.22067855298519135,0.9104109168052673,0.689732363820076,0.5248435139656067,1,0.011643095724276407
BUS-BRA,ResNet50,Integrated Gradients,297,0,0.9999523758888245,0.030596701800823214,0.07794246971607204,0.04734576791524882,0.9999467730522156,1,0.013219818780886697
BUS-BRA,ResNet50,SHAP,297,0,0.9999523758888245,0.027290768921375278,0.05954506099224087,0.032254292070865595,0.9999274611473083,1,0.007571683205289815
BUS-BRA,ResNet50,Score-CAM,297,0,0.9999523758888245,0.6563573196530342,0.2856697514653206,-0.37068756818771365,-4.601478576660156e-05,0,0.0
BUS-BRA,ResNet50,Grad-CAM,30,0,0.9999995827674866,0.7507046103477477,0.5086797684431076,-0.24202484190464013,-2.384185791015625e-07,0,0.047183201916073995
BUS-BRA,ResNet50,Integrated Gradients,30,0,0.9999995827674866,0.3185676321387291,0.4180425494909286,0.09947491735219954,0.01689732074737549,1,0.060438568476833925
