modality,backbone,method,img_index,pred_class,conf0,AUC_del,AUC_ins,F,delta_faith,DA_hit,rho
BUS-BRA,DenseNet121,SHAP,57,0,0.8210710883140564,0.32217808663845066,0.3304003059864044,0.008222219347953752,0.5907549858093262,1,0.03404279781627649
BUS-BRA,DenseNet121,Score-CAM,57,0,0.8210710883140564,0.8046640738844872,0.7094837114214898,-0.09518036246299744,-0.07985872030258179,0,
BUS-BRA,DenseNet121,Grad-CAM,239,0,0.9257175326347351,0.37781309932470325,0.6426776126027107,0.2648645132780075,0.7052630186080933,1,0.057461568473072364
BUS-BRA,DenseNet121,Integrated Gradients,239,0,0.9257175326347351,0.28255815953016283,0.47848086804151535,0.19592270851135252,0.5251472592353821,1,0.040596041298611496
BUS-BRA,DenseNet121,SHAP,239,0,0.9257175326347351,0.2295088142156601,0.4020289197564125,0.17252010554075237,0.6303780674934387,1,0.05142672147308252
BUS-BRA,DenseNet121,Score-CAM,239,0,0.9257175326347351,0.6709478691220282,0.788713537156582,0.1177656680345538,0.20626312494277954,1,
BUS-BRA,DenseNet121,Grad-CAM,76,0,0.88358074426651,0.7480674147605896,0.7255885899066925,-0.022478824853897073,-0.0323183536529541,0,0.21416990164391772
BUS-BRA,DenseNet121,Integrated Gradients,76,0,0.88358074426651,0.4453928828239441,0.3483102366328239,-0.09708264619112023,-0.02566772699356079,0,0.17764641382391194
BUS-BRA,DenseNet121,SHAP,76,0,0.88358074426651,0.3247178688645363,0.4758449926972389,0.1511271238327026,0.23145729303359985,1,0.31244061122001676
BUS-BRA,DenseNet121,Score-CAM,76,0,0.88358074426651,0.7062079384922982,0.7446233004331588,0.03841536194086059,-0.016065120697021484,0,
BUS-BRA,DenseNet121,Grad-CAM,119,0,0.6074134111404419,0.5028741896152497,0.6805990636348724,0.17772487401962278,-0.05178964138031006,0,0.2762409265204991
BUS-BRA,DenseNet121,Integrated Gradients,119,0,0.6074134111404419,0.125224968791008,0.20853151232004163,0.08330654352903363,0.5720942616462708,1,0.24096838932938838
BUS-BRA,DenseNet121,SHAP,119,0,0.6074134111404419,0.13342875689268113,0.22415851801633832,0.09072976112365719,0.5644263625144958,1,0.2748329115061058
BUS-BRA,DenseNet121,Score-CAM,119,0,0.6074134111404419,0.7624685376882553,0.4915027633309364,-0.2709657743573189,-0.35786211490631104,0,
BUS-BRA,DenseNet121,Grad-CAM,305,0,0.9103832244873047,0.9308246195316315,0.8237103328108788,-0.10711428672075274,0.08452993631362915,1,0.015039600539133453
BUS-BRA,DenseNet121,Integrated Gradients,305,0,0.9103832244873047,0.291887041926384,0.44792368859052656,0.15603664666414258,0.4454466700553894,1,0.017567779996873735
BUS-BRA,DenseNet121,SHAP,305,0,0.9103832244873047,0.25459969490766526,0.4989089593291282,0.24430926442146295,0.47059905529022217,1,0.010767625628474664
BUS-BRA,DenseNet121,Score-CAM,305,0,0.9103832244873047,0.6333781242370605,0.7096689030528068,0.07629077881574631,-0.049304425716400146,0,
BUS-BRA,DenseNet121,Grad-CAM,126,1,0.5637494921684265,0.5253704492002725,0.32363551377784466,-0.20173493542242787,0.3512997031211853,1,0.21216528046473862
BUS-BRA,DenseNet121,Integrated Gradients,126,1,0.5637494921684265,0.8435157954692841,0.8638542741537094,0.020338478684425287,-0.21754616498947144,0,0.18165003095140816
BUS-BRA,DenseNet121,SHAP,126,1,0.5637494921684265,0.8324887663125993,0.8394169628620147,0.006928196549415455,-0.13885658979415894,0,0.17443593253750375
BUS-BRA,DenseNet121,Score-CAM,126,1,0.5637494921684265,0.3432170853950083,0.6643743887543678,0.32115730335935955,0.29448577761650085,1,0.25637819590618477
BUS-BRA,DenseNet121,Grad-CAM,233,0,0.5945786833763123,0.6202292233705521,0.7312079414725305,0.11097871810197846,-0.310330331325531,0,0.0
BUS-BRA,DenseNet121,Integrated Gradients,233,0,0.5945786833763123,0.26944561898708347,0.21106462031602857,-0.058380998671054896,0.04275554418563843,1,0.024026101169847026
BUS-BRA,DenseNet121,SHAP,233,0,0.5945786833763123,0.22049587368965148,0.3761508539319038,0.1556549802422523,0.2457696795463562,1,0.01459464928446017
BUS-BRA,DenseNet121,Score-CAM,233,0,0.5945786833763123,0.5115765422582625,0.5750449240207672,0.06346838176250469,-0.14675885438919067,0,
BUS-BRA,DenseNet121,Grad-CAM,39,0,0.5639681816101074,0.5431101948022843,0.6203010037541389,0.0771908089518546,-0.1741965413093567,0,0.06805742872441554
BUS-BRA,DenseNet121,Integrated Gradients,39,0,0.5639681816101074,0.46436905562877656,0.49206216782331463,0.027693112194538072,-0.2808103561401367,0,0.1014189905968447
BUS-BRA,DenseNet121,SHAP,39,0,0.5639681816101074,0.36872985959053045,0.6070166543126105,0.2382867947220801,-0.19901913404464722,0,0.13908096561927014
BUS-BRA,DenseNet121,Score-CAM,39,0,0.5639681816101074,0.49717396795749663,0.6358933225274085,0.13871935456991186,-0.07213091850280762,0,
BUS-BRA,DenseNet121,Grad-CAM,153,1,0.9301446080207825,0.6352910526096821,0.8693063825368882,0.23401532992720608,0.010794520378112793,1,0.2730699554075922
BUS-BRA,DenseNet121,Integrated Gradients,153,1,0.9301446080207825,0.883407986164093,0.965481173992157,0.08207318782806405,0.11337345838546753,1,0.18955860592751536
BUS-BRA,DenseNet121,SHAP,153,1,0.9301446080207825,0.9102552920579909,0.9565369188785553,0.04628162682056436,0.003859221935272217,1,0.20659086299453772
BUS-BRA,DenseNet121,Score-CAM,153,1,0.9301446080207825,0.44574750689789655,0.797828645259142,0.35208113836124544,0.6091647148132324,1,0.21762156470341246
BUS-BRA,DenseNet121,Grad-CAM,55,0,0.8708254098892212,0.46217196881771083,0.5422685950994491,0.0800966262817383,0.016029715538024902,1,0.11002840718438901
BUS-BRA,DenseNet121,Integrated Gradients,55,0,0.8708254098892212,0.41625924110412604,0.3436939120292663,-0.07256532907485974,0.16239798069000244,1,0.08984023198158399
BUS-BRA,DenseNet121,SHAP,55,0,0.8708254098892212,0.37267467230558393,0.3856906712055206,0.013015998899936654,0.2714099884033203,1,0.12111230491459885
BUS-BRA,DenseNet121,Score-CAM,55,0,0.8708254098892212,0.6490961104631424,0.5851055294275282,-0.06399058103561417,-0.07357734441757202,0,
BUS-BRA,DenseNet121,Grad-CAM,155,1,0.5103439688682556,0.7169133394956589,0.7186306584626435,0.0017173189669845712,-0.19162416458129883,0,0.007842660414485137
BUS-BRA,DenseNet121,Integrated Gradients,155,1,0.5103439688682556,0.8399460554122924,0.7940057277679444,-0.04594032764434797,-0.3307696580886841,0,0.04344122670980885
BUS-BRA,DenseNet121,SHAP,155,1,0.5103439688682556,0.7807526499032974,0.7515361726284027,-0.029216477274894737,-0.10842478275299072,0,0.04185445283226383
BUS-BRA,DenseNet121,Score-CAM,155,1,0.5103439688682556,0.8859049320220947,0.48202308565378194,-0.4038818463683128,0.0813397765159607,1,0.0764563736939676
BUS-BRA,DenseNet121,Grad-CAM,278,0,0.8517268896102905,0.5771871298551559,0.6669111877679826,0.08972405791282678,0.07598090171813965,1,0.056294364831386806
BUS-BRA,DenseNet121,Integrated Gradients,278,0,0.8517268896102905,0.1870157986879349,0.18801129907369607,0.0009955003857611833,0.5325126647949219,1,0.08533990767566274
BUS-BRA,DenseNet121,SHAP,278,0,0.8517268896102905,0.21823110729455947,0.336353799700737,0.11812269240617751,0.5902594923973083,1,0.045177091152181374
BUS-BRA,DenseNet121,Score-CAM,278,0,0.8517268896102905,0.5731035888195039,0.44587728679180144,-0.1272263020277024,0.08106356859207153,1,
BUS-BRA,DenseNet121,Grad-CAM,0,0,0.7892756462097168,0.5259598776698113,0.7550329938530923,0.22907311618328097,-0.10676169395446777,0,0.10217918363969511
BUS-BRA,DenseNet121,Integrated Gradients,0,0,0.7892756462097168,0.23087142854928971,0.4217943400144577,0.190922911465168,0.5210275650024414,1,0.10319381808658785
BUS-BRA,DenseNet121,SHAP,0,0,0.7892756462097168,0.268624821305275,0.304426509141922,0.035801687836647,0.42616575956344604,1,0.175205437994216
BUS-BRA,DenseNet121,Score-CAM,0,0,0.7892756462097168,0.3598764106631279,0.8246550381183625,0.46477862745523457,-0.020827651023864746,0,
BUS-BRA,DenseNet121,Grad-CAM,231,0,0.7786871194839478,0.48557302802801133,0.8851424977183342,0.39956946969032286,0.05507636070251465,1,0.08630681513688318
BUS-BRA,DenseNet121,Integrated Gradients,231,0,0.7786871194839478,0.2510340571403504,0.2819828778505325,0.030948820710182123,0.22760313749313354,1,0.11203105097371555
BUS-BRA,DenseNet121,SHAP,231,0,0.7786871194839478,0.3051962897181511,0.3840343430638313,0.07883805334568017,0.09697842597961426,1,0.07513689196631404
BUS-BRA,DenseNet121,Score-CAM,231,0,0.7786871194839478,0.4766015827655792,0.43255465477705,-0.04404692798852916,0.11281251907348633,1,
BUS-BRA,DenseNet121,Grad-CAM,335,1,0.6146277785301208,0.6744274079799653,0.3780150957405567,-0.29641231223940856,0.2704133093357086,1,0.08401946137878097
BUS-BRA,DenseNet121,Integrated Gradients,335,1,0.6146277785301208,0.6998400911688804,0.764515846967697,0.06467575579881668,0.1471782624721527,1,0.05292124351975163
BUS-BRA,DenseNet121,SHAP,335,1,0.6146277785301208,0.7434200108051299,0.5929986469447613,-0.15042136386036853,0.041692495346069336,1,0.08029944230314191
BUS-BRA,DenseNet121,Score-CAM,335,1,0.6146277785301208,0.6820002645254135,0.2673186942469329,-0.4146815702784806,-0.02753382921218872,0,0.0949905739714448
BUS-BRA,DenseNet121,Grad-CAM,101,0,0.9515700340270996,0.910316076874733,0.7452975749969483,-0.16501850187778477,-0.037824273109436035,0,0.24241430619322446
BUS-BRA,DenseNet121,Integrated Gradients,101,0,0.9515700340270996,0.193420273065567,0.18907097578048704,-0.004349297285079962,0.7318270802497864,1,0.18241471554307304
BUS-BRA,DenseNet121,SHAP,101,0,0.9515700340270996,0.3099169403314591,0.13461143225431438,-0.17530550807714473,0.2252103090286255,1,0.26107409127657705
BUS-BRA,DenseNet121,Score-CAM,101,0,0.9515700340270996,0.7882921546697618,0.6570146068930626,-0.1312775477766992,-0.03386324644088745,0,
BUS-BRA,DenseNet121,Grad-CAM,9,1,0.7079790234565735,0.5960076078772545,0.5003233291208744,-0.09568427875638008,-0.0530361533164978,0,0.013491974627021402
BUS-BRA,DenseNet121,Integrated Gradients,9,1,0.7079790234565735,0.763161128759384,0.9659689456224442,0.20280781686306015,0.14199072122573853,1,0.07616650943955315
BUS-BRA,DenseNet121,SHAP,9,1,0.7079790234565735,0.8017219468951224,0.893093967437744,0.09137202054262161,-0.1268981695175171,0,0.1000254776156383
BUS-BRA,DenseNet121,Score-CAM,9,1,0.7079790234565735,0.5401416972279549,0.21514586890116336,-0.3249958283267915,-0.2402738332748413,0,0.05772807865074782
BUS-BRA,DenseNet121,Grad-CAM,180,0,0.7924883365631104,0.4387601748108864,0.5250590443611145,0.08629886955022809,0.6569877862930298,1,0.024995368537894663
BUS-BRA,DenseNet121,Integrated Gradients,180,0,0.7924883365631104,0.13023789525032045,0.29974309653043746,0.169505201280117,0.6735986471176147,1,0.04919916502461222
BUS-BRA,DenseNet121,SHAP,180,0,0.7924883365631104,0.1567397743463516,0.36190144121646883,0.20516166687011722,0.4387146830558777,1,0.028531408118505363
BUS-BRA,DenseNet121,Score-CAM,180,0,0.7924883365631104,0.7395541042089462,0.5548072561621666,-0.18474684804677954,-0.08834004402160645,0,
BUS-BRA,DenseNet121,Grad-CAM,72,0,0.619591236114502,0.5205370724201202,0.5478058055043221,0.027268733084201968,-0.04270005226135254,0,0.009548771538296225
BUS-BRA,DenseNet121,Integrated Gradients,72,0,0.619591236114502,0.18023966550827025,0.2669932499527931,0.08675358444452286,0.26027125120162964,1,0.05483393471112457
BUS-BRA,DenseNet121,SHAP,72,0,0.619591236114502,0.20367475152015688,0.19291747361421585,-0.010757277905941026,0.26301997900009155,1,0.05851034150819928
BUS-BRA,DenseNet121,Score-CAM,72,0,0.619591236114502,0.44380183219909664,0.8015087574720382,0.35770692527294157,-0.04774576425552368,0,
BUS-BRA,DenseNet121,Grad-CAM,237,0,0.8776838779449463,0.6439280897378922,0.5131135448813439,-0.1308145448565483,-0.09122377634048462,0,0.0
BUS-BRA,DenseNet121,Integrated Gradients,237,0,0.8776838779449463,0.2240832418203354,0.42484942674636844,0.20076618492603304,0.4996068477630615,1,0.10417221738207487
BUS-BRA,DenseNet121,SHAP,237,0,0.8776838779449463,0.19017777293920518,0.4432365015149116,0.25305872857570644,0.5620526671409607,1,0.12072355571366293
BUS-BRA,DenseNet121,Score-CAM,237,0,0.8776838779449463,0.45225695967674256,0.5521278351545333,0.09987087547779078,0.007619619369506836,1,
BUS-BRA,DenseNet121,Grad-CAM,255,0,0.5956364870071411,0.3093930944800377,0.5519712269306183,0.24257813245058057,0.46165943145751953,1,0.07046428775866145
BUS-BRA,DenseNet121,Integrated Gradients,255,0,0.5956364870071411,0.16290264725685122,0.2345653250813484,0.07166267782449717,0.18121200799942017,1,0.11792995173990023
BUS-BRA,DenseNet121,SHAP,255,0,0.5956364870071411,0.13601906299591066,0.21740992814302443,0.08139086514711377,0.3623924255371094,1,0.1681581365476955
BUS-BRA,DenseNet121,Score-CAM,255,0,0.5956364870071411,0.5619495928287506,0.43495389372110366,-0.1269956991076469,-0.33192509412765503,0,
BUS-BRA,DenseNet121,Grad-CAM,137,0,0.9589670300483704,0.4444389313459396,0.6876544266939163,0.2432154953479767,0.019164085388183594,1,0.27231519736598087
BUS-BRA,DenseNet121,Integrated Gradients,137,0,0.9589670300483704,0.3401259794831276,0.5195777103304863,0.17945173084735866,0.29556626081466675,1,0.14224813574179346
BUS-BRA,DenseNet121,SHAP,137,0,0.9589670300483704,0.3745270296931266,0.3300002887845039,-0.04452674090862274,0.43285053968429565,1,0.12637222955292712
BUS-BRA,DenseNet121,Score-CAM,137,0,0.9589670300483704,0.4874050751328468,0.7202684372663497,0.2328633621335029,0.13511210680007935,1,
BUS-BRA,DenseNet121,Grad-CAM,225,1,0.5139997005462646,0.41251439210027463,0.3187139330198988,-0.09380045908037582,-0.337078332901001,0,0.04396501168198339
BUS-BRA,DenseNet121,Integrated Gradients,225,1,0.5139997005462646,0.7129428982734679,0.7429914385080337,0.030048540234565824,-0.005389690399169922,0,0.031593529775393724
BUS-BRA,DenseNet121,SHAP,225,1,0.5139997005462646,0.6642772510647774,0.6294439569115641,-0.034833294153213346,0.16561266779899597,1,0.0363082616226124
BUS-BRA,DenseNet121,Score-CAM,225,1,0.5139997005462646,0.4040002920664847,0.2345437547453912,-0.1694565373210935,0.28026409447193146,1,0.04560960992506609
BUS-BRA,DenseNet121,Grad-CAM,194,0,0.5133765339851379,0.3967868521809578,0.5395695924758911,0.14278274029493326,-0.04845684766769409,0,0.19984184066634128
BUS-BRA,DenseNet121,Integrated Gradients,194,0,0.5133765339851379,0.23031879812479017,0.27266981601715085,0.042351017892360676,0.04935455322265625,1,0.12020035012875542
BUS-BRA,DenseNet121,SHAP,194,0,0.5133765339851379,0.23939906656742097,0.2842009931802749,0.044801926612853954,0.054743170738220215,1,0.12195063112696301
BUS-BRA,DenseNet121,Score-CAM,194,0,0.5133765339851379,0.2232065185904503,0.37527517676353456,0.15206865817308426,-0.04229789972305298,0,
BUS-BRA,DenseNet121,Grad-CAM,193,0,0.8107944130897522,0.7906450048089027,0.823043315112591,0.03239831030368834,0.3825283646583557,1,0.1385572013910388
BUS-BRA,DenseNet121,Integrated Gradients,193,0,0.8107944130897522,0.40785718560218814,0.606282077729702,0.19842489212751385,0.013028562068939209,1,0.12811229502118948
BUS-BRA,DenseNet121,SHAP,193,0,0.8107944130897522,0.408019532263279,0.4301669493317604,0.022147417068481445,0.08277946710586548,1,0.11563260168866432
BUS-BRA,DenseNet121,Score-CAM,193,0,0.8107944130897522,0.4046665340662003,0.6486653730273247,0.24399883896112445,-0.11027711629867554,0,
BUS-BRA,DenseNet121,Grad-CAM,368,1,0.9246640801429749,0.2699220868293196,0.37047523399814963,0.10055314716883001,0.8751268833875656,1,0.02666598228793094
BUS-BRA,DenseNet121,Integrated Gradients,368,1,0.9246640801429749,0.8489394456148148,0.8430873334407805,-0.005852112174034363,0.4451019763946533,1,0.03395587963302459
BUS-BRA,DenseNet121,SHAP,368,1,0.9246640801429749,0.9136043667793274,0.8342624887824058,-0.0793418779969216,0.02880460023880005,1,0.029699770948957486
BUS-BRA,DenseNet121,Score-CAM,368,1,0.9246640801429749,0.4537220403552055,0.3216604101937264,-0.13206163016147915,0.6388987004756927,1,0.03805395723022315
BUS-BRA,DenseNet121,Grad-CAM,25,1,0.6775317788124084,0.5644348911941052,0.33773661055602133,-0.22669828063808384,-0.12857943773269653,0,0.042065371318115996
BUS-BRA,DenseNet121,Integrated Gradients,25,1,0.6775317788124084,0.8271035432815552,0.7204902708530425,-0.1066132724285127,-0.17673802375793457,0,0.09559631380324468
BUS-BRA,DenseNet121,SHAP,25,1,0.6775317788124084,0.7423699289560319,0.721194250881672,-0.021175678074359938,-0.09413498640060425,0,0.076028877001961
BUS-BRA,DenseNet121,Score-CAM,25,1,0.6775317788124084,0.4189596995711326,0.4032160803675651,-0.015743619203567483,0.39686018228530884,1,0.11236121998292464
BUS-BRA,DenseNet121,Grad-CAM,108,0,0.8065915107727051,0.5564025208353996,0.7462546691298486,0.18985214829444896,0.23553872108459473,1,0.017942441622769596
BUS-BRA,DenseNet121,Integrated Gradients,108,0,0.8065915107727051,0.27485669404268265,0.6800193533301352,0.40516265928745254,0.19647115468978882,1,0.03712513689020491
BUS-BRA,DenseNet121,SHAP,108,0,0.8065915107727051,0.2946996182203293,0.599805760383606,0.3051061421632767,0.25904738903045654,1,0.020715682106271657
BUS-BRA,DenseNet121,Score-CAM,108,0,0.8065915107727051,0.3934804782271385,0.7645150780677796,0.37103459984064113,0.08078420162200928,1,
BUS-BRA,DenseNet121,Grad-CAM,42,0,0.8890779614448547,0.6110878244042398,0.9200932323932647,0.30900540798902487,-0.03575176000595093,0,0.035835041719571234
BUS-BRA,DenseNet121,Integrated Gradients,42,0,0.8890779614448547,0.3742771625518799,0.46902370005846017,0.09474653750658024,0.05467885732650757,1,0.021617729848974927
BUS-BRA,DenseNet121,SHAP,42,0,0.8890779614448547,0.33618417829275127,0.4772524654865265,0.14106828719377523,0.13056379556655884,1,0.0365826530735829
BUS-BRA,DenseNet121,Score-CAM,42,0,0.8890779614448547,0.5473648920655251,0.5862561121582984,0.03889122009277335,0.007710397243499756,1,0.0
BUS-BRA,DenseNet121,Grad-CAM,359,1,0.5965046286582947,0.6563729889690876,0.537294653058052,-0.11907833591103556,0.25432655215263367,1,0.333603685122537
BUS-BRA,DenseNet121,Integrated Gradients,359,1,0.5965046286582947,0.922605374455452,0.9345690131187439,0.011963638663291865,-0.38265806436538696,0,0.2535239686624791
BUS-BRA,DenseNet121,SHAP,359,1,0.5965046286582947,0.9399363875389101,0.9263980060815812,-0.013538381457328885,-0.34717851877212524,0,0.24592560073417286
BUS-BRA,DenseNet121,Score-CAM,359,1,0.5965046286582947,0.392180486023426,0.6594675198197365,0.2672870337963105,-0.23556911945343018,0,0.27134117762977283
BUS-BRA,DenseNet121,Grad-CAM,288,1,0.6973709464073181,0.8650798350572586,0.527689965814352,-0.3373898692429066,-0.24264562129974365,0,0.07161238677212137
BUS-BRA,DenseNet121,Integrated Gradients,288,1,0.6973709464073181,0.8990049332380295,0.8300715297460557,-0.06893340349197385,-0.22193408012390137,0,0.04134770483918911
BUS-BRA,DenseNet121,SHAP,288,1,0.6973709464073181,0.878559911251068,0.8082374274730681,-0.07032248377799988,-0.17299014329910278,0,0.033455521544201075
BUS-BRA,DenseNet121,Score-CAM,288,1,0.6973709464073181,0.5483186572790145,0.5693914659321307,0.021072808653116226,0.2734118700027466,1,0.03623064927872212
BUS-BRA,DenseNet121,Grad-CAM,114,1,0.9303292632102966,0.2658756368065951,0.6703056856989862,0.4044300488923911,0.49013403058052063,1,0.1674422135162386
BUS-BRA,DenseNet121,Integrated Gradients,114,1,0.9303292632102966,0.8654119908809662,0.9679792732000352,0.10256728231906898,-0.052033841609954834,0,0.14409499343249071
BUS-BRA,DenseNet121,SHAP,114,1,0.9303292632102966,0.8867351442575455,0.9379756063222884,0.051240462064742864,-0.014452934265136719,0,0.22250657579296296
BUS-BRA,DenseNet121,Score-CAM,114,1,0.9303292632102966,0.5899483125656844,0.6854255124926567,0.09547719992697234,0.04128992557525635,1,0.15944629553919412
BUS-BRA,DenseNet121,Grad-CAM,63,0,0.9302771091461182,0.5779302686452866,0.8475382447242737,0.2696079760789871,0.7568084001541138,1,0.16164093245172023
BUS-BRA,DenseNet121,Integrated Gradients,63,0,0.9302771091461182,0.4591609090566635,0.7217350468039512,0.26257413774728766,0.07670247554779053,1,0.09039981845255893
BUS-BRA,DenseNet121,SHAP,63,0,0.9302771091461182,0.4161698371171951,0.5864305436611175,0.1702607065439224,0.2445979118347168,1,0.15811849479959506
BUS-BRA,DenseNet121,Score-CAM,63,0,0.9302771091461182,0.5382485330104828,0.8206286370754241,0.2823801040649413,0.04517543315887451,1,
BUS-BRA,DenseNet121,Grad-CAM,22,0,0.5049866437911987,0.703751303255558,0.6184030815958976,-0.08534822165966038,0.2976025938987732,1,0.3006940923254421
BUS-BRA,DenseNet121,Integrated Gradients,22,0,0.5049866437911987,0.20691225826740264,0.511862388253212,0.3049501299858093,0.16848158836364746,1,0.1932548583748631
BUS-BRA,DenseNet121,SHAP,22,0,0.5049866437911987,0.4942020013928414,0.3287031948566437,-0.1654988065361977,-0.13326352834701538,0,0.4204407955148338
BUS-BRA,DenseNet121,Score-CAM,22,0,0.5049866437911987,0.7092371404170991,0.5115524232387543,-0.1976847171783448,-0.36466163396835327,0,
BUS-BRA,DenseNet121,Grad-CAM,152,0,0.9495797157287598,0.5206864818930625,0.8177583441138269,0.2970718622207643,0.4294643998146057,1,0.08060730093434196
BUS-BRA,DenseNet121,Integrated Gradients,152,0,0.9495797157287598,0.25523569434881216,0.7328162968158721,0.47758060246705997,0.7123171091079712,1,0.09436712587025814
BUS-BRA,DenseNet121,SHAP,152,0,0.9495797157287598,0.2143107742071152,0.5903461769223214,0.3760354027152062,0.7521385550498962,1,0.05862860416509009
BUS-BRA,DenseNet121,Score-CAM,152,0,0.9495797157287598,0.598971302807331,0.7070363044738768,0.10806500166654576,-0.012544989585876465,0,
BUS-BRA,DenseNet121,Grad-CAM,176,0,0.7311429977416992,0.8227139294147492,0.4722311973571777,-0.35048273205757147,-0.08376210927963257,0,0.040575975649914095
BUS-BRA,DenseNet121,Integrated Gradients,176,0,0.7311429977416992,0.24601669013500216,0.3036424934864044,0.057625803351402216,0.1637260913848877,1,0.03455821978135701
BUS-BRA,DenseNet121,SHAP,176,0,0.7311429977416992,0.24067578315734867,0.5382459983229636,0.29757021516561494,0.24057674407958984,1,0.035087876450423564
BUS-BRA,DenseNet121,Score-CAM,176,0,0.7311429977416992,0.579580345749855,0.5106560677289963,-0.06892427802085865,-0.16004806756973267,0,
BUS-BRA,DenseNet121,Grad-CAM,249,0,0.980434775352478,0.8541102573275567,0.8370858028531074,-0.017024454474449335,0.48457640409469604,1,0.13625830960199362
BUS-BRA,DenseNet121,Integrated Gradients,249,0,0.980434775352478,0.3551985234022141,0.7015486121177673,0.34635008871555323,0.1209251880645752,1,0.09176566667059663
BUS-BRA,DenseNet121,SHAP,249,0,0.980434775352478,0.5150379061698913,0.6196998998522758,0.10466199368238449,0.06348305940628052,1,0.06611001166204541
BUS-BRA,DenseNet121,Score-CAM,249,0,0.980434775352478,0.7102025255560875,0.7791951254010201,0.06899259984493256,0.27182602882385254,1,
BUS-BRA,DenseNet121,Grad-CAM,297,1,0.6984583735466003,0.4862226463854313,0.4233849086798728,-0.0628377377055585,0.24126294255256653,1,0.0
BUS-BRA,DenseNet121,Integrated Gradients,297,1,0.6984583735466003,0.5965847447514534,0.656126533448696,0.05954178869724258,0.462764710187912,1,0.007775872944815534
BUS-BRA,DenseNet121,SHAP,297,1,0.6984583735466003,0.6913936175405979,0.8060497522354126,0.11465613469481473,0.42972037196159363,1,0.009476119853728183
BUS-BRA,DenseNet121,Score-CAM,297,1,0.6984583735466003,0.6314308434724807,0.4364807758480311,-0.1949500676244496,-0.2504969835281372,0,0.011284768500735688
BUS-BRA,DenseNet121,Grad-CAM,30,0,0.9754438400268555,0.9278935700654982,0.9613951623439788,0.033501592278480596,-0.020635902881622314,0,0.04631713603831213
BUS-BRA,DenseNet121,Integrated Gradients,30,0,0.9754438400268555,0.26423774361610414,0.6983887821435929,0.43415103852748876,0.34082281589508057,1,0.05944489062833103
